player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
ышпыш fan,ъеъ,123,182,ARDQ8hwPFSAA9JcPCUBw9aQPCmBB9rkZG1GSlVIdJbHA2+UQDqFQE+YRDjFg1PEdD0AA,FYHxOKQlEyLxRKcOGjBx42IOFvAg75cPCSBw8roPC0Cg9L0ZE1FRlTUjDYJgR9YkE3AA,Cyno\\Keqing\\Kirara,Chiori\\Emperor of Fire and Iron\\Thoma,0,1,1\\2,,,,TRUE,FALSE,EU,12,1,2
Rafu,Linux,126,85,AcDB7FAOA8DA8ZcPCRBw9KQPCkBB9TMTE7ExO1cZFVFxlbkdG7GQ29kjDYKSR1IkJXAA,FbAA7BwOA8DA9JcPCUBw9aQPClBB9jMQE4ExCFcTFbFxO7kZG1GS21IdJbHA1OsdDkAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Jadeplume Terrorshroom\\Keqing\\Kirara,0,1,1\\2,,,,TRUE,TRUE,EU,13,1,2
Bored guy,Riku,50,130,JRBR4V4QFDHyA1gWJYGBimEYEqHClRsZIVKxBrkhG+KQHskjDIKSRxwkIXLCFFIhDkAA,A4CS8goPJSBg9ZcQCXFxBzMTFbFxO1cUG8GRTLkZI1FAldsdJbEQ2+caDvFwr+gdDkAA,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,Black Serpent Knight: Windcutter\\Electro Hypostasis\\Ifa,0,1,1\\2,,,,TRUE,FALSE,EU,14,1,2
MiniMuji,!!!,643,354,H/GgNgITAWDQ2j4jA2Dg5VkOBVCQ9IMPCEEwBo4QCGHgO5cYCaFxijMlE+IwXr8dC0AA,FbAA6xwOAsDw7GsPBhCx8VQPCSBw8pcPFUBx9GQPE1Bh9jYPG2GRO7kZJVEi21wdDrAA,Cyno\\Diona\\Iansan,Collei\\Keqing\\Kirara,1,0,1\\2,,,,TRUE,FALSE,EU,15,1,2
Błyskawica,Ryssa,266,133,IECy9BUPEWCQ9pcZCVFxujMbE6IwA8YgDDJgBsogDGGgD9EWDZERzEocFMGh1OcdD0AA,FTAA4RAOIhAg8UwPBBDB8lQPFSBC9CUPIkBR9lcPFmBB/GQPE8JhRzYkHHEi1FIdJEAA,Escoffier\\Hydro Tulpa\\Lyney,Consecrated Horned Crocodile\\Kirara\\Nilou,0,1,1\\2,,,,TRUE,FALSE,EU,16,1,2
Хиросе,smxrkx4,318,326,IiAi4lUPFEDy9FgQJTGCAyUWIoFSaBsYIaGxirkgG2KSBhwhITLBE6MhDuIQHuEWDpAA,IKGyikgbIqHBui4gCUJxBDMgE2IxBpMgGXIyBx0hJOJSHkUjD4JAR/QkE3GxEDsdGMAA,Consecrated Horned Crocodile\\Neuvillette\\Wayward Hermetic Spiritspeaker,Flins\\Hydro Tulpa\\Ineffa,1,0,1\\2,,,,TRUE,FALSE,EU,17,1,2
盒子,科巴尔,259,190,JpNiHeAiJsNTU1kPJnGB6JgQChFz8hEQIlKzPBwUDLNBFLUiDDNSHzciFONiSLolHHEB,ASLwXDwOA7Aw61sOBcCw7JcPCRBx8VcPFiBB8mQPC0BQ9LUPDGCg9soTDbGQ1NkdJUAA,Black Serpent Knight: Windcutter\\Chasca\\Wayward Hermetic Spiritspeaker,Baizhu\\Jadeplume Terrorshroom\\Kujou Sara,0,1,1\\2,,,,TRUE,FALSE,EU,18,1,2
SOMU,Огурчик238,267,279,IqFS9RoQIUGx95gQCmJyuzQcFKMxBMchDTNhB8shDWKhDNIXDpISzUsdFcKh1d0eFEEB,IjIhUm8kAzBQ/nEPB+ERAX8QFxHxA9EQHTER09kdHTKSXTMlI9IwU9slDTLBXzolGvAA,Escoffier\\Hydro Tulpa\\Lyney,Consecrated Horned Crocodile\\Kaveh\\Rhodeia of Loch,1,0,1\\2,,,,TRUE,FALSE,EU,19,1,2
Błyskawica,BYE,266,,IECy9BUPEWCQ9pcZCVFxujMbE6IwA8YgDDJgBsogDGGgD9EWDZERzEocFMGh1OcdD0AA,,Escoffier\\Hydro Tulpa\\Lyney,,1,,1\\3,,TRUE,,,FALSE,EU,20,1,3
Linux,smxrkx4,85,326,FbAA7BwOA8DA9JcPCUBw9aQPClBB9jMQE4ExCFcTFbFxO7kZG1GS21IdJbHA1OsdDkAA,IKGyikgbIqHBui4gCUJxBDMgE2IxBpMgGXIyBx0hJOJSHkUjD4JAR/QkE3GxEDsdGMAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Flins\\Hydro Tulpa\\Ineffa,1,0,1\\3,,,,TRUE,FALSE,EU,21,1,3
科巴尔,Огурчик238,190,279,ASLwXDwOA7Aw61sOBcCw7JcPCRBx8VcPFiBB8mQPC0BQ9LUPDGCg9soTDbGQ1NkdJUAA,IjIhUm8kAzBQ/nEPB+ERAX8QFxHxA9EQHTER09kdHTKSXTMlI9IwU9slDTLBXzolGvAA,Baizhu\\Jadeplume Terrorshroom\\Kujou Sara,Consecrated Horned Crocodile\\Kaveh\\Rhodeia of Loch,1,0,1\\3,,,,TRUE,FALSE,EU,22,1,3
SOMU,Хиросе,267,318,IqFS9RoQIUGx95gQCmJyuzQcFKMxBMchDTNhB8shDWKhDNIXDpISzUsdFcKh1d0eFEEB,IiAi4lUPFEDy9FgQJTGCAyUWIoFSaBsYIaGxirkgG2KSBhwhITLBE6MhDuIQHuEWDpAA,Escoffier\\Hydro Tulpa\\Lyney,Consecrated Horned Crocodile\\Neuvillette\\Wayward Hermetic Spiritspeaker,0,1,1\\3,,,,TRUE,FALSE,EU,23,1,3
盒子,BYE,259,,JpNiHeAiJsNTU1kPJnGB6JgQChFz8hEQIlKzPBwUDLNBFLUiDDNSHzciFONiSLolHHEB,,Black Serpent Knight: Windcutter\\Chasca\\Wayward Hermetic Spiritspeaker,,1,,1\\3,,TRUE,,,FALSE,EU,24,1,3
Rafu,Bored guy,126,50,AcDB7FAOA8DA8ZcPCRBw9KQPCkBB9TMTE7ExO1cZFVFxlbkdG7GQ29kjDYKSR1IkJXAA,JRBR4V4QFDHyA1gWJYGBimEYEqHClRsZIVKxBrkhG+KQHskjDIKSRxwkIXLCFFIhDkAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,1,0,1\\3,,,,TRUE,FALSE,EU,25,1,3
Dryto,ышпыш fan,519,123,JdBQ4Q8OFSDi9FgPFkERTGEUIcGyaBsWG4GRirkYDKKQBskgFmJhE2YhITLCHhwhIeAA,ARDQ8hwPFSAA9JcPCUBw9aQPCmBB9rkZG1GSlVIdJbHA2+UQDqFQE+YRDjFg1PEdD0AA,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,Cyno\\Keqing\\Kirara,0,1,1\\3,,,,TRUE,FALSE,EU,26,1,3
MiniMuji,Ryssa,643,133,H/GgNgITAWDQ2j4jA2Dg5VkOBVCQ9IMPCEEwBo4QCGHgO5cYCaFxijMlE+IwXr8dC0AA,FTAA4RAOIhAg8UwPBBDB8lQPFSBC9CUPIkBR9lcPFmBB/GQPE8JhRzYkHHEi1FIdJEAA,Cyno\\Diona\\Iansan,Consecrated Horned Crocodile\\Kirara\\Nilou,0,1,1\\3,,,,TRUE,FALSE,EU,27,1,3
ъеъ,Riku,182,130,FYHxOKQlEyLxRKcOGjBx42IOFvAg75cPCSBw8roPC0Cg9L0ZE1FRlTUjDYJgR9YkE3AA,A4CS8goPJSBg9ZcQCXFxBzMTFbFxO1cUG8GRTLkZI1FAldsdJbEQ2+caDvFwr+gdDkAA,Chiori\\Emperor of Fire and Iron\\Thoma,Black Serpent Knight: Windcutter\\Electro Hypostasis\\Ifa,0,1,1\\3,,,,TRUE,FALSE,EU,28,1,3
!!!,BYE,354,,FbAA6xwOAsDw7GsPBhCx8VQPCSBw8pcPFUBx9GQPE1Bh9jYPG2GRO7kZJVEi21wdDrAA,,Collei\\Keqing\\Kirara,,1,,1\\4,,TRUE,,,FALSE,EU,29,1,4
Dryto,Огурчик238,519,279,JdBQ4Q8OFSDi9FgPFkERTGEUIcGyaBsWG4GRirkYDKKQBskgFmJhE2YhITLCHhwhIeAA,IjIhUm8kAzBQ/nEPB+ERAX8QFxHxA9EQHTER09kdHTKSXTMlI9IwU9slDTLBXzolGvAA,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,Consecrated Horned Crocodile\\Kaveh\\Rhodeia of Loch,0,1,1\\4,,,,TRUE,FALSE,EU,30,1,4
SOMU,Rafu,267,126,IqFS9RoQIUGx95gQCmJyuzQcFKMxBMchDTNhB8shDWKhDNIXDpISzUsdFcKh1d0eFEEB,AcDB7FAOA8DA8ZcPCRBw9KQPCkBB9TMTE7ExO1cZFVFxlbkdG7GQ29kjDYKSR1IkJXAA,Escoffier\\Hydro Tulpa\\Lyney,Jadeplume Terrorshroom\\Keqing\\Kirara,1,0,1\\4,,,,TRUE,FALSE,EU,31,1,4
Хиросе,ъеъ,318,182,IiAi4lUPFEDy9FgQJTGCAyUWIoFSaBsYIaGxirkgG2KSBhwhITLBE6MhDuIQHuEWDpAA,FYHxOKQlEyLxRKcOGjBx42IOFvAg75cPCSBw8roPC0Cg9L0ZE1FRlTUjDYJgR9YkE3AA,Consecrated Horned Crocodile\\Neuvillette\\Wayward Hermetic Spiritspeaker,Chiori\\Emperor of Fire and Iron\\Thoma,0,1,1\\4,,,,TRUE,FALSE,EU,32,1,4
盒子,smxrkx4,259,326,JpNiHeAiJsNTU1kPJnGB6JgQChFz8hEQIlKzPBwUDLNBFLUiDDNSHzciFONiSLolHHEB,IKGyikgbIqHBui4gCUJxBDMgE2IxBpMgGXIyBx0hJOJSHkUjD4JAR/QkE3GxEDsdGMAA,Black Serpent Knight: Windcutter\\Chasca\\Wayward Hermetic Spiritspeaker,Flins\\Hydro Tulpa\\Ineffa,0,1,1\\4,,,,TRUE,FALSE,EU,33,1,4
Bored guy,Błyskawica,50,266,JRBR4V4QFDHyA1gWJYGBimEYEqHClRsZIVKxBrkhG+KQHskjDIKSRxwkIXLCFFIhDkAA,IECy9BUPEWCQ9pcZCVFxujMbE6IwA8YgDDJgBsogDGGgD9EWDZERzEocFMGh1OcdD0AA,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\4,,,,TRUE,FALSE,EU,34,1,4
科巴尔,MiniMuji,190,643,ASLwXDwOA7Aw61sOBcCw7JcPCRBx8VcPFiBB8mQPC0BQ9LUPDGCg9soTDbGQ1NkdJUAA,H/GgNgITAWDQ2j4jA2Dg5VkOBVCQ9IMPCEEwBo4QCGHgO5cYCaFxijMlE+IwXr8dC0AA,Baizhu\\Jadeplume Terrorshroom\\Kujou Sara,Cyno\\Diona\\Iansan,0,1,1\\4,,,,TRUE,FALSE,EU,35,1,4
ышпыш fan,Ryssa,123,133,ARDQ8hwPFSAA9JcPCUBw9aQPCmBB9rkZG1GSlVIdJbHA2+UQDqFQE+YRDjFg1PEdD0AA,FTAA4RAOIhAg8UwPBBDB8lQPFSBC9CUPIkBR9lcPFmBB/GQPE8JhRzYkHHEi1FIdJEAA,Cyno\\Keqing\\Kirara,Consecrated Horned Crocodile\\Kirara\\Nilou,1,0,1\\4,,,,TRUE,FALSE,EU,36,1,4
Riku,Linux,130,85,A4CS8goPJSBg9ZcQCXFxBzMTFbFxO1cUG8GRTLkZI1FAldsdJbEQ2+caDvFwr+gdDkAA,FbAA7BwOA8DA9JcPCUBw9aQPClBB9jMQE4ExCFcTFbFxO7kZG1GS21IdJbHA1OsdDkAA,Black Serpent Knight: Windcutter\\Electro Hypostasis\\Ifa,Jadeplume Terrorshroom\\Keqing\\Kirara,1,0,1\\4,,,,TRUE,FALSE,EU,37,1,4
Dryto,BYE,519,,JdBQ4Q8OFSDi9FgPFkERTGEUIcGyaBsWG4GRirkYDKKQBskgFmJhE2YhITLCHhwhIeAA,,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,,1,,1\\5,,TRUE,,,FALSE,EU,38,1,5
Błyskawica,!!!,266,354,IECy9BUPEWCQ9pcZCVFxujMbE6IwA8YgDDJgBsogDGGgD9EWDZERzEocFMGh1OcdD0AA,FbAA6xwOAsDw7GsPBhCx8VQPCSBw8pcPFUBx9GQPE1Bh9jYPG2GRO7kZJVEi21wdDrAA,Escoffier\\Hydro Tulpa\\Lyney,Collei\\Keqing\\Kirara,1,0,1\\5,,,,TRUE,FALSE,EU,39,1,5
ъеъ,SOMU,182,267,FYHxOKQlEyLxRKcOGjBx42IOFvAg75cPCSBw8roPC0Cg9L0ZE1FRlTUjDYJgR9YkE3AA,IqFS9RoQIUGx95gQCmJyuzQcFKMxBMchDTNhB8shDWKhDNIXDpISzUsdFcKh1d0eFEEB,Chiori\\Emperor of Fire and Iron\\Thoma,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\5,,,,TRUE,FALSE,EU,40,1,5
Riku,Хиросе,130,318,A4CS8goPJSBg9ZcQCXFxBzMTFbFxO1cUG8GRTLkZI1FAldsdJbEQ2+caDvFwr+gdDkAA,IiAi4lUPFEDy9FgQJTGCAyUWIoFSaBsYIaGxirkgG2KSBhwhITLBE6MhDuIQHuEWDpAA,Black Serpent Knight: Windcutter\\Electro Hypostasis\\Ifa,Consecrated Horned Crocodile\\Neuvillette\\Wayward Hermetic Spiritspeaker,1,0,1\\5,,,,TRUE,FALSE,EU,41,1,5
Linux,ышпыш fan,85,123,FbAA7BwOA8DA9JcPCUBw9aQPClBB9jMQE4ExCFcTFbFxO7kZG1GS21IdJbHA1OsdDkAA,ARDQ8hwPFSAA9JcPCUBw9aQPCmBB9rkZG1GSlVIdJbHA2+UQDqFQE+YRDjFg1PEdD0AA,Jadeplume Terrorshroom\\Keqing\\Kirara,Cyno\\Keqing\\Kirara,1,0,1\\5,,,,TRUE,FALSE,EU,42,1,5
Rafu,Огурчик238,126,279,AcDB7FAOA8DA8ZcPCRBw9KQPCkBB9TMTE7ExO1cZFVFxlbkdG7GQ29kjDYKSR1IkJXAA,IjIhUm8kAzBQ/nEPB+ERAX8QFxHxA9EQHTER09kdHTKSXTMlI9IwU9slDTLBXzolGvAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Consecrated Horned Crocodile\\Kaveh\\Rhodeia of Loch,1,0,1\\5,,,,TRUE,FALSE,EU,43,1,5
科巴尔,Ryssa,190,133,ASLwXDwOA7Aw61sOBcCw7JcPCRBx8VcPFiBB8mQPC0BQ9LUPDGCg9soTDbGQ1NkdJUAA,FTAA4RAOIhAg8UwPBBDB8lQPFSBC9CUPIkBR9lcPFmBB/GQPE8JhRzYkHHEi1FIdJEAA,Baizhu\\Jadeplume Terrorshroom\\Kujou Sara,Consecrated Horned Crocodile\\Kirara\\Nilou,1,0,1\\5,,,,TRUE,FALSE,EU,44,1,5
Bored guy,盒子,50,259,JRBR4V4QFDHyA1gWJYGBimEYEqHClRsZIVKxBrkhG+KQHskjDIKSRxwkIXLCFFIhDkAA,JpNiHeAiJsNTU1kPJnGB6JgQChFz8hEQIlKzPBwUDLNBFLUiDDNSHzciFONiSLolHHEB,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,Black Serpent Knight: Windcutter\\Chasca\\Wayward Hermetic Spiritspeaker,1,0,1\\5,,,,TRUE,FALSE,EU,45,1,5
MiniMuji,smxrkx4,643,326,H/GgNgITAWDQ2j4jA2Dg5VkOBVCQ9IMPCEEwBo4QCGHgO5cYCaFxijMlE+IwXr8dC0AA,IKGyikgbIqHBui4gCUJxBDMgE2IxBpMgGXIyBx0hJOJSHkUjD4JAR/QkE3GxEDsdGMAA,Cyno\\Diona\\Iansan,Flins\\Hydro Tulpa\\Ineffa,0,1,1\\5,,,,TRUE,FALSE,EU,46,1,5
Salchipapa,Rafu,636,126,AKKxM28jIDGwOkcVF6GBiHgeCnIwHaMkITAS/hEPHeERA9EQHTGR09kdCzFg3LodC8AA,FSDi4VUOFBDy9FgPJUGBA2EWFoERiiwYIaKyBhshG+KRHrkjDIKQR8kkIXLCFBwhJUAA,Hydro Tulpa\\Kaveh\\Mona,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,1,0,1\\1,,,,TRUE,FALSE,NA,1,1,1
LS-Plus,Oguri_cap,86,632,EZCA2RUNFrCw9FEPBUAQ9ZcPE2ERAjEQFYFxO1cTGbExDJMQDMFgEMYRDAGg1ModDUAA,AbDw6zEOAsDw7FsPBQCw8GsPCUBw9JcPFVBx9lcPFmBB/GQPE8FhCjYQDaHi1FwdDkAA,Wriothesley\\Yelan\\Yoimiya,Collei\\Kujou Sara\\Nahida,1,0,1\\1,,,,TRUE,FALSE,NA,2,1,1
Birdy,eme_22,20,653,IMCR7FAPAyDA8pcPCUBw9KQPCmBB9lcQFYFxCIITFrFBO2QYDaHCilwdDrGw1OsdDkAA,ArAA6zEOA8AA7GwPBgDA8JcPCUBx9DMPFVBx9lcPFmFBAmQTDLGQO8kYDaHS1FwdDkAA,Jadeplume Terrorshroom\\Kirara\\Varesa,Nahida\\Raiden Shogun\\Tighnari,1,0,1\\1,,,,TRUE,FALSE,NA,3,1,1
Tentia,Mini,156,203,JZFRWlwjFGAR32oNFPBS4FgOJQCA8Z0PCRHQlbUZC1FR2zYdE7JhHq0hGuHQ1MkdDEAA,GmFBWMYMFZDhycgNHMGBOqcPFkAQ9I4PCWFwAp0UCbHRioIYGKIgBr0gDGER1DYdE0AA,Cryo Hypostasis\\Kuki Shinobu\\Wayward Hermetic Spiritspeaker,Abyss Herald: Wicked Torrents\\Arlecchino\\Chiori,1,0,1\\1,,,,TRUE,FALSE,NA,4,1,1
gean,Linux,373,85,IKGxiG8hANKxUngkFzCA/oYPCOFhAX8QFxHxA9EQHTER09kdHTKSUzMlIzIxXzolFfAA,GRBy4SIOACDR4poPGUCg9IUPCGFRA7cQGzFwiroYC6GhlTYZE1JgXsklDOGS1FIdDkAA,Hydro Tulpa\\Kaveh\\Mona,Consecrated Horned Crocodile\\Freminet\\Sangonomiya Kokomi,0,1,1\\1,,,,TRUE,FALSE,NA,5,1,1
Zenav,xin,194,372,AWDQ8RwPFRAA8pcPCSBw9KQPCkBB9bkPG2CQ9s8ZDFHy21IdJbHAE+URDjFQ1OYdDkAA,JVODRlYQI0HD9VkVJsKDTRwXIoOyB7ohHGOSFGciFzNjHx0iIuPDOR4kJINhSOYlJXEB,Cyno\\Keqing\\Kirara,Flins\\Ineffa\\Wayward Hermetic Spiritspeaker,1,0,1\\1,,,,TRUE,FALSE,NA,6,1,1
crackselo,DarkShrine,371,28,A7DB7B4OHsDh9PEPH0AQ9ZcPCWBw9sYYDKFg+MkfDYEACtERDTERE+cWJZHA1OsdDkAA,FSDg9A8PJUFSaFgWJYGBimEYFqES6hseIaKwBskgDGKSExwhITLAHuEhDuEQTeIWDpAA,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Thunder Manifestation,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,1,0,1\\1,,,,TRUE,FALSE,NA,7,1,1
xin,Rafu,372,126,JVODRlYQI0HD9VkVJsKDTRwXIoOyB7ohHGOSFGciFzNjHx0iIuPDOR4kJINhSOYlJXEB,FSDi4VUOFBDy9FgPJUGBA2EWFoERiiwYIaKyBhshG+KRHrkjDIKQR8kkIXLCFBwhJUAA,Flins\\Ineffa\\Wayward Hermetic Spiritspeaker,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,0,1,1\\2,,,,TRUE,FALSE,NA,8,1,2
Mini,Oguri_cap,203,632,GmFBWMYMFZDhycgNHMGBOqcPFkAQ9I4PCWFwAp0UCbHRioIYGKIgBr0gDGER1DYdE0AA,AbDw6zEOAsDw7FsPBQCw8GsPCUBw9JcPFVBx9lcPFmBB/GQPE8FhCjYQDaHi1FwdDkAA,Abyss Herald: Wicked Torrents\\Arlecchino\\Chiori,Collei\\Kujou Sara\\Nahida,1,0,1\\2,,,,TRUE,FALSE,NA,9,1,2
Zenav,Linux,194,85,AWDQ8RwPFRAA8pcPCSBw9KQPCkBB9bkPG2CQ9s8ZDFHy21IdJbHAE+URDjFQ1OYdDkAA,GRBy4SIOACDR4poPGUCg9IUPCGFRA7cQGzFwiroYC6GhlTYZE1JgXsklDOGS1FIdDkAA,Cyno\\Keqing\\Kirara,Consecrated Horned Crocodile\\Freminet\\Sangonomiya Kokomi,0,1,1\\2,,,,TRUE,FALSE,NA,10,1,2
Salchipapa,gean,636,373,AKKxM28jIDGwOkcVF6GBiHgeCnIwHaMkITAS/hEPHeERA9EQHTGR09kdCzFg3LodC8AA,IKGxiG8hANKxUngkFzCA/oYPCOFhAX8QFxHxA9EQHTER09kdHTKSUzMlIzIxXzolFfAA,Hydro Tulpa\\Kaveh\\Mona,Hydro Tulpa\\Kaveh\\Mona,1,0,1\\2,,,,TRUE,TRUE,NA,11,1,2
DarkShrine,eme_22,28,653,FSDg9A8PJUFSaFgWJYGBimEYFqES6hseIaKwBskgDGKSExwhITLAHuEhDuEQTeIWDpAA,ArAA6zEOA8AA7GwPBgDA8JcPCUBx9DMPFVBx9lcPFmFBAmQTDLGQO8kYDaHS1FwdDkAA,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,Nahida\\Raiden Shogun\\Tighnari,0,1,1\\2,,,,TRUE,FALSE,NA,12,1,2
LS-Plus,Birdy,86,20,EZCA2RUNFrCw9FEPBUAQ9ZcPE2ERAjEQFYFxO1cTGbExDJMQDMFgEMYRDAGg1ModDUAA,IMCR7FAPAyDA8pcPCUBw9KQPCmBB9lcQFYFxCIITFrFBO2QYDaHCilwdDrGw1OsdDkAA,Wriothesley\\Yelan\\Yoimiya,Jadeplume Terrorshroom\\Kirara\\Varesa,1,0,1\\2,,,,TRUE,FALSE,NA,13,1,2
Tentia,crackselo,156,371,JZFRWlwjFGAR32oNFPBS4FgOJQCA8Z0PCRHQlbUZC1FR2zYdE7JhHq0hGuHQ1MkdDEAA,A7DB7B4OHsDh9PEPH0AQ9ZcPCWBw9sYYDKFg+MkfDYEACtERDTERE+cWJZHA1OsdDkAA,Cryo Hypostasis\\Kuki Shinobu\\Wayward Hermetic Spiritspeaker,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Thunder Manifestation,0,1,1\\2,,,,TRUE,FALSE,NA,14,1,2
crackselo,Salchipapa,371,636,A7DB7B4OHsDh9PEPH0AQ9ZcPCWBw9sYYDKFg+MkfDYEACtERDTERE+cWJZHA1OsdDkAA,AKKxM28jIDGwOkcVF6GBiHgeCnIwHaMkITAS/hEPHeERA9EQHTGR09kdCzFg3LodC8AA,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Thunder Manifestation,Hydro Tulpa\\Kaveh\\Mona,1,0,1\\3,,,,TRUE,FALSE,NA,15,1,3
Linux,LS-Plus,85,86,GRBy4SIOACDR4poPGUCg9IUPCGFRA7cQGzFwiroYC6GhlTYZE1JgXsklDOGS1FIdDkAA,EZCA2RUNFrCw9FEPBUAQ9ZcPE2ERAjEQFYFxO1cTGbExDJMQDMFgEMYRDAGg1ModDUAA,Consecrated Horned Crocodile\\Freminet\\Sangonomiya Kokomi,Wriothesley\\Yelan\\Yoimiya,0,1,1\\3,,,,TRUE,FALSE,NA,16,1,3
Zenav,Rafu,194,126,AWDQ8RwPFRAA8pcPCSBw9KQPCkBB9bkPG2CQ9s8ZDFHy21IdJbHAE+URDjFQ1OYdDkAA,FSDi4VUOFBDy9FgPJUGBA2EWFoERiiwYIaKyBhshG+KRHrkjDIKQR8kkIXLCFBwhJUAA,Cyno\\Keqing\\Kirara,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,1,0,1\\3,,,,TRUE,FALSE,NA,17,1,3
eme_22,Mini,653,203,ArAA6zEOA8AA7GwPBgDA8JcPCUBx9DMPFVBx9lcPFmFBAmQTDLGQO8kYDaHS1FwdDkAA,GmFBWMYMFZDhycgNHMGBOqcPFkAQ9I4PCWFwAp0UCbHRioIYGKIgBr0gDGER1DYdE0AA,Nahida\\Raiden Shogun\\Tighnari,Abyss Herald: Wicked Torrents\\Arlecchino\\Chiori,1,0,1\\3,,,,TRUE,FALSE,NA,18,1,3
Birdy,Tentia,20,156,IMCR7FAPAyDA8pcPCUBw9KQPCmBB9lcQFYFxCIITFrFBO2QYDaHCilwdDrGw1OsdDkAA,JZFRWlwjFGAR32oNFPBS4FgOJQCA8Z0PCRHQlbUZC1FR2zYdE7JhHq0hGuHQ1MkdDEAA,Jadeplume Terrorshroom\\Kirara\\Varesa,Cryo Hypostasis\\Kuki Shinobu\\Wayward Hermetic Spiritspeaker,1,0,1\\3,,,,TRUE,FALSE,NA,19,1,3
Oguri_cap,DarkShrine,632,28,AbDw6zEOAsDw7FsPBQCw8GsPCUBw9JcPFVBx9lcPFmBB/GQPE8FhCjYQDaHi1FwdDkAA,FSDg9A8PJUFSaFgWJYGBimEYFqES6hseIaKwBskgDGKSExwhITLAHuEhDuEQTeIWDpAA,Collei\\Kujou Sara\\Nahida,Abyss Herald: Wicked Torrents\\Candace\\Wayward Hermetic Spiritspeaker,1,0,1\\3,,,,TRUE,FALSE,NA,20,1,3
gean,xin,373,372,IKGxiG8hANKxUngkFzCA/oYPCOFhAX8QFxHxA9EQHTER09kdHTKSUzMlIzIxXzolFfAA,JVODRlYQI0HD9VkVJsKDTRwXIoOyB7ohHGOSFGciFzNjHx0iIuPDOR4kJINhSOYlJXEB,Hydro Tulpa\\Kaveh\\Mona,Flins\\Ineffa\\Wayward Hermetic Spiritspeaker,0,1,1\\3,,,,TRUE,FALSE,NA,21,1,3
gean,BYE,373,,IKGxiG8hANKxUngkFzCA/oYPCOFhAX8QFxHxA9EQHTER09kdHTKSUzMlIzIxXzolFfAA,,Hydro Tulpa\\Kaveh\\Mona,,1,,1\\4,,TRUE,,,FALSE,NA,22,1,4
Oguri_cap,xin,632,372,AbDw6zEOAsDw7FsPBQCw8GsPCUBw9JcPFVBx9lcPFmBB/GQPE8FhCjYQDaHi1FwdDkAA,JVODRlYQI0HD9VkVJsKDTRwXIoOyB7ohHGOSFGciFzNjHx0iIuPDOR4kJINhSOYlJXEB,Collei\\Kujou Sara\\Nahida,Flins\\Ineffa\\Wayward Hermetic Spiritspeaker,1,0,1\\4,,,,TRUE,FALSE,NA,23,1,4
Birdy,Linux,20,85,IMCR7FAPAyDA8pcPCUBw9KQPCmBB9lcQFYFxCIITFrFBO2QYDaHCilwdDrGw1OsdDkAA,GRBy4SIOACDR4poPGUCg9IUPCGFRA7cQGzFwiroYC6GhlTYZE1JgXsklDOGS1FIdDkAA,Jadeplume Terrorshroom\\Kirara\\Varesa,Consecrated Horned Crocodile\\Freminet\\Sangonomiya Kokomi,0,1,1\\4,,,,TRUE,FALSE,NA,24,1,4
eme_22,Rafu,653,126,ArAA6zEOA8AA7GwPBgDA8JcPCUBx9DMPFVBx9lcPFmFBAmQTDLGQO8kYDaHS1FwdDkAA,FSDi4VUOFBDy9FgPJUGBA2EWFoERiiwYIaKyBhshG+KRHrkjDIKQR8kkIXLCFBwhJUAA,Nahida\\Raiden Shogun\\Tighnari,Abyss Herald: Wicked Torrents\\Neuvillette\\Wayward Hermetic Spiritspeaker,0,1,1\\4,,,,TRUE,FALSE,NA,25,1,4
